num_WE,num_WF,we,wf,revenue
0,8,0.0,0.0,50.09890280411632
0,8,0.0,0.33892255937659144,86.0
0,8,0.0,0.0,55.52265755775762
0,8,0.0,8.556672704929461,129.0
0,8,0.0,1.0572287238135516,159.43716711976145
1,7,0.0,0.16796069171617845,204.76330620492848
1,7,-0.0011060168188947728,0.0,124.45042431039487
1,7,0.0,3.351518714392199,128.09769550481553
1,7,2.8877875702204676,0.0,75.0
1,7,0.0,0.7028242971019516,136.0
2,6,1.4287443517945846,-0.0019452532950268164,258.62566228566504
2,6,1.6472879008465071,0.0,159.0
2,6,0.0,0.0,18.653433569523756
2,6,0.4781756529520331,0.0,37.0
2,6,0.0,6.066811561815271,79.0
3,5,0.12901502732042935,0.76371746156941,69.0
3,5,1.2584125033022744,0.0,161.61763355431378
3,5,0.015373375206795714,0.7070840791704098,58.0
3,5,2.148479429771932,2.2949162935343246,132.4726541303378
3,5,0.0,0.0,132.25859780384775
4,4,0.0,0.0,71.0
4,4,1.6683610541187477,0.0,66.0
4,4,7.1777720931033215,0.0,227.5196608
4,4,0.0,0.9543991909317686,75.0
4,4,0.0,0.0,148.06962949063376
5,3,7.376960261339789,0.0,108.92051420000001
5,3,0.0,0.0,28.0
5,3,0.0,1.4577459357023113,49.0
5,3,0.0,1.9809343157187165,141.5439949264232
5,3,6.613113923748664,0.0,83.3818716
6,2,0.04632230966967388,2.548820379414366,62.0
6,2,4.161718983208651,1.1205146045327563,201.4003091
6,2,1.2110485118665544,2.4023859609980605,188.1609328
6,2,0.0,0.28690750324186,159.2707784
6,2,0.0,0.0,34.0
7,1,-0.0014875368867848238,0.5432124725024732,154.9838428
7,1,0.0,0.0433590808828761,61.465163700000005
7,1,0.0,0.0,47.0
7,1,2.9737188248627575,0.17883688394108077,72.0
7,1,4.848779435544479,0.0,112.987338
8,0,0.0,0.0,101.65468480000001
8,0,0.0,0.0,175.2538536
8,0,0.0,0.0,157.69357749999992
8,0,5.721612459862186,0.0,127.3022068
8,0,0.0,0.0,97.0
