num_WE,num_WF,we,wf,revenue
0,8,0.0,34.78413280632253,129.15244233895987
0,8,0.0,6.458472800504113,67.27011823546766
0,8,0.0,49.682251448894675,82.42499892427888
0,8,0.0,25.5014293708128,62.396416825866304
0,8,0.0,54.438760973875716,26.222391314170867
0,8,0.0,39.18090321638106,129.228498160934
0,8,0.0,57.611563433514696,64.4715392879564
0,8,0.0,0.0,30.090970925678786
0,8,0.0,2.3413118420323613,75.74400851991976
0,8,0.0,1.747092452772307,193.07353036150334
0,8,0.0,-0.02686536427789843,168.85569773295612
0,8,0.0,38.64674756825371,43.17776220114108
0,8,0.0,35.25142711132089,38.369980164055605
0,8,0.0,0.12558998870887095,143.73181920020264
0,8,0.0,0.0,54.75714440709993
0,8,0.0,42.34700462443779,125.03417328383603
0,8,0.0,8.238934386483479,46.706281710686156
0,8,0.0,11.324120640556568,77.8657011500331
0,8,0.0,11.569144678057565,43.780052719257064
0,8,0.0,49.19422477911941,84.13174383367783
0,8,0.0,34.35687126094533,123.17166107313055
0,8,0.0,36.17776595107696,105.34993513582619
0,8,0.0,0.0,118.91542298559251
0,8,0.0,0.0,85.95055298834971
0,8,0.0,53.71991555738398,26.709315982570637
0,8,0.0,0.31575438657287336,145.13340952993138
0,8,0.0,38.625317450130005,77.16711711574123
0,8,0.0,7.434366014846617,64.183103663489
0,8,0.0,6.3757154417544015,85.97234000796253
0,8,0.0,0.0,44.28189332916516
0,8,0.0,34.93605529287518,146.28060761796192
0,8,0.0,6.296970592237676,97.99953832237294
0,8,0.0,17.96710284985597,169.08453616180185
0,8,0.0,6.22416021652035,13.877231564857386
0,8,0.0,0.0,38.9263601158211
0,8,0.0,26.30141660565974,90.37422515599778
0,8,0.0,-0.00036309032900838645,143.37166728328143
0,8,0.0,26.39158274143288,40.567366090847464
0,8,0.0,22.853446222907888,124.1969405023049
0,8,0.0,20.43155028413817,19.11613708604901
0,8,0.0,7.350340490849147,68.09017865748439
0,8,0.0,42.560885808746185,33.735027360594614
0,8,0.0,9.46112472575202,37.73514595715817
0,8,0.0,15.627202094040065,174.34029543116307
0,8,0.0,5.063619303645005,74.01895935282413
0,8,0.0,-0.08702053266221199,57.810477684958876
0,8,0.0,28.963283031904442,79.90182887312282
0,8,0.0,4.625496999949806,86.94045291169365
0,8,0.0,34.16893165056259,227.03338429273924
0,8,0.0,20.862778805462412,133.9119897464878
0,8,0.0,8.397421892828,124.82688556197022
0,8,0.0,20.754542410445623,89.09191143119311
0,8,0.0,3.7507974547252987,118.58376085140692
0,8,0.0,11.554077481887713,110.24721753790597
0,8,0.0,24.952774185147604,135.627430389719
0,8,0.0,-0.0020410629812488423,125.18048039369026
0,8,0.0,31.89079718123179,26.843011672530654
0,8,0.0,17.762677968865454,44.64246044299799
0,8,0.0,23.847667285048942,101.43391541069875
0,8,0.0,16.702372151903603,145.0656426245574
0,8,0.0,21.960775312693357,53.69483547199222
0,8,0.0,21.97204312947779,41.195028062034126
0,8,0.0,43.842254930479,155.98025451618463
0,8,0.0,46.20514572392878,86.26458032267806
0,8,0.0,18.65000066936048,136.50015663256247
0,8,0.0,7.376023685196522,103.83773679502286
0,8,0.0,57.80145165033176,98.31012612577223
0,8,0.0,8.335037293268144,164.56839522586728
0,8,0.0,9.59523206983731,152.87427362315336
0,8,0.0,5.595449008137258,127.4571059301547
0,8,0.0,-0.007627582801744026,63.63861154972564
0,8,0.0,43.7488262858359,57.72886330473193
0,8,0.0,23.540991639868654,20.61262429089689
0,8,0.0,1.3419488963069952,98.14157654303449
0,8,0.0,1.9644110543985889,120.4965317465508
0,8,0.0,38.90519343233763,45.63897867160064
0,8,0.0,0.0,77.47139580654719
0,8,0.0,12.406421346541695,75.216518224086
0,8,0.0,40.40395028087365,129.67020483598768
0,8,0.0,21.90019911477618,107.81543848763229
0,8,0.0,-0.00020575225014862752,23.718814118458347
0,8,0.0,5.640327330453646,112.21894486342964
0,8,0.0,4.0973468603338095,85.09006995326536
0,8,0.0,7.8346131721490115,33.2486488621434
0,8,0.0,10.972566810116021,207.19241100807284
0,8,0.0,17.985948383461473,58.21424091281363
0,8,0.0,0.0,46.74793306917561
0,8,0.0,0.0,47.91786227616913
0,8,0.0,-0.002076671828191934,120.26253502629194
0,8,0.0,0.0,119.87515133389897
0,8,0.0,20.142865038637275,96.30056538864156
0,8,0.0,1.5557106855536853,29.820396407800445
0,8,0.0,38.01076199906295,28.393164164080503
0,8,0.0,39.52499025092676,35.244684350913836
0,8,0.0,0.0,92.14633378596847
0,8,0.0,28.622946706079176,98.87877552673476
0,8,0.0,44.253159385898876,83.00241498343401
0,8,0.0,9.832434411369858,35.91332558701791
0,8,0.0,0.0,29.147992659240142
0,8,0.0,-0.10928551095160799,55.84317894366475
0,8,0.0,0.0,22.70291858518507
0,8,0.0,-0.08816748565850219,120.80471189449278
0,8,0.0,1.546470721412156,130.90065864675313
0,8,0.0,42.445168873041716,88.45472463794626
0,8,0.0,-0.09878475887553151,58.06640568965881
0,8,0.0,17.739782547395922,138.63549628220406
0,8,0.0,15.744910592515133,124.16033433981193
0,8,0.0,0.0,40.97536772460565
0,8,0.0,7.3223351085357296,32.447558155436965
0,8,0.0,35.936670327734,85.84982445038361
0,8,0.0,0.0,65.69333185304814
0,8,0.0,17.678918772572473,101.61977562977593
0,8,0.0,44.776115588249375,81.87741163098568
0,8,0.0,14.121333735662336,82.87434866595216
0,8,0.0,5.067823652791677,129.52517660281327
0,8,0.0,5.030790890180787,65.11943610269829
0,8,0.0,6.6547677367702995,47.439003809974054
0,8,0.0,-0.30861713218294184,119.43353179581855
0,8,0.0,-0.001459765988080619,117.95791308436193
0,8,0.0,28.517024051119588,73.04739646947827
0,8,0.0,3.756262914535365,94.4304004509172
0,8,0.0,50.71206631991251,33.2124537870226
0,8,0.0,6.925329826288229,92.4158088079172
0,8,0.0,40.1717815842815,91.03977140218704
0,8,0.0,28.256243504108063,124.40042647307259
0,8,0.0,-0.00072970224822555,68.27570533836872
0,8,0.0,19.612375497596208,73.70007227299784
0,8,0.0,6.852613226498545,119.84226733329567
0,8,0.0,23.584533459052402,40.26232321128984
0,8,0.0,2.8645601502189804,32.057903247644305
0,8,0.0,7.7515332948112565,103.78610415660148
0,8,0.0,28.340484501431895,62.164219927737
0,8,0.0,50.19643449590924,171.32230480010753
0,8,0.0,5.34592801824543,79.48063650758186
0,8,0.0,27.037411850398392,117.41104360957154
0,8,0.0,12.286390273256629,95.14479395028624
0,8,0.0,32.22514435061714,119.14572512218018
0,8,0.0,13.196276222994655,82.10573463177138
0,8,0.0,8.060208442877917,35.00709711414288
0,8,0.0,13.374390824777787,86.56264981557719
0,8,0.0,17.53860480597933,15.03850617279524
0,8,0.0,4.087588491897346,66.12419074368616
0,8,0.0,12.290469613885964,67.11474367948047
0,8,0.0,11.147693885431574,21.30938905565966
0,8,0.0,29.03557128773485,79.1683632009648
0,8,0.0,6.722413148496688,8.70955955953392
0,8,0.0,26.56238104397191,88.87815309979273
0,8,0.0,0.0,116.852453434135
0,8,0.0,29.075231424252884,28.325102903687977
0,8,0.0,-0.0002135596014847252,39.75964871814996
0,8,0.0,9.225491903763173,76.91272595042167
0,8,0.0,7.994411140826599,13.006275608903993
0,8,0.0,31.30446841224557,12.425638304935065
0,8,0.0,5.693039283403129,103.88049245061174
0,8,0.0,8.25089736068415,73.03131054826729
0,8,0.0,-0.06844426296067851,130.04762039293593
0,8,0.0,28.898346460693944,37.21885118440822
0,8,0.0,5.272375038042714,74.92627086272356
0,8,0.0,26.90023918266992,78.59613630942816
0,8,0.0,27.429546233698186,64.22435106763044
0,8,0.0,24.929393716191896,109.2563768730576
0,8,0.0,10.480589776439821,188.96160553610852
0,8,0.0,0.0,112.93260616011291
0,8,0.0,24.567450439045167,44.41283083682694
0,8,0.0,4.439652452913792,139.53889261097402
0,8,0.0,24.541635989934242,130.26325509297345
0,8,0.0,32.45599490756964,130.9923911134224
0,8,0.0,7.041467829811564,39.42076893191227
0,8,0.0,0.0,90.84240219650614
0,8,0.0,18.762562244386352,117.50401324796712
0,8,0.0,33.14721478158681,44.382899341914985
0,8,0.0,43.630031138179916,69.08098967223519
0,8,0.0,51.17143484921039,139.08840633428494
0,8,0.0,22.80408524553598,112.8490476753698
0,8,0.0,7.207173826434,96.52198543714722
0,8,0.0,55.22261787860025,62.994102683284595
0,8,0.0,25.090745038512893,67.01362728663844
0,8,0.0,10.525871850380387,30.30926726717799
0,8,0.0,12.82380291175274,65.59411993640947
0,8,0.0,17.557091496370596,30.769343301163737
0,8,0.0,0.0,119.86293319519413
0,8,0.0,30.378885398438754,92.20506929658634
0,8,0.0,37.28290794146996,69.27338159702198
0,8,0.0,67.32357238363602,28.785835735610643
0,8,0.0,-0.2063066003431251,63.029796868713674
0,8,0.0,22.319034832126086,33.209242250744964
0,8,0.0,-0.0010799834136392406,115.238357553056
0,8,0.0,5.239568495069953,112.05955752331401
0,8,0.0,0.0,140.63678651762902
0,8,0.0,47.13913525932892,75.83934128495406
0,8,0.0,22.892347198193693,46.518050341676144
0,8,0.0,9.93203163072321,68.22527986261959
0,8,0.0,3.0377641908249897,39.35705369532045
0,8,0.0,23.28320105878469,108.26314580326667
0,8,0.0,14.37801683134763,134.30799746037732
0,8,0.0,7.172385866859628,33.53187319469623
0,8,0.0,10.912909232515307,81.77470232401052
0,8,0.0,8.958547580331132,70.53842113406974
0,8,0.0,15.54791954051245,162.35396175634622
0,8,0.0,49.02592685809864,84.30304525489125
0,8,0.0,9.246205188182998,81.87262936486897
0,8,0.0,0.8725947129689722,57.50729977231115
0,8,0.0,18.445757662187347,116.95159463167806
0,8,0.0,-0.07645515252817248,180.8900063709818
0,8,0.0,1.5182991828425187,109.3188865209018
0,8,0.0,0.0,128.9917459327208
0,8,0.0,54.755581107288485,85.2352648240703
0,8,0.0,65.57010059649882,129.7815963657576
0,8,0.0,2.0095120120606182,176.2017945492716
0,8,0.0,46.98702061619446,27.17382582574576
0,8,0.0,40.79654861558298,39.54973771069437
0,8,0.0,36.34853168635355,32.89868637411959
0,8,0.0,34.1405030937012,65.78790281089755
0,8,0.0,0.0,67.86304851973313
0,8,0.0,12.828111200277384,33.471758765820475
0,8,0.0,15.08024856366778,126.6680689243827
0,8,0.0,17.240238117241372,26.670955048654903
0,8,0.0,67.73798736540382,31.93505171829095
0,8,0.0,0.0,71.44371518160692
0,8,0.0,43.57897002499882,75.13031601090974
0,8,0.0,4.749802132122064,138.42761116244327
0,8,0.0,35.565170348498,31.412478144718982
0,8,0.0,-0.09090062874945914,139.95285591320064
0,8,0.0,-0.3033424149694923,99.81356130626236
0,8,0.0,49.23350346343989,86.99908188270685
0,8,0.0,-0.041308962922116166,82.6708712395454
0,8,0.0,21.933787654714262,28.531567104287255
0,8,0.0,28.57186570485152,77.94272768378039
0,8,0.0,1.1691159814332321,102.987441551959
0,8,0.0,2.534134776473636,40.25080321474634
0,8,0.0,1.3877512079374776,68.79362570147481
0,8,0.0,7.962903736329033,69.39915082940655
0,8,0.0,4.950046429848545,73.54825953284438
0,8,0.0,16.314765842511925,69.86300953840211
0,8,0.0,18.751429890719862,127.33312371440661
0,8,0.0,33.54579937786082,51.794656041954056
0,8,0.0,37.710632311969626,82.15468032532183
0,8,0.0,7.325717470131995,34.69937155017651
0,8,0.0,8.737509211749835,55.57534766561669
0,8,0.0,36.184958134915014,83.46329119424216
0,8,0.0,18.434086811510817,110.15507887583486
0,8,0.0,10.712052309441894,197.48781967246583
0,8,0.0,0.0,53.35064387213057
0,8,0.0,5.1700549913764515,56.694721415471015
0,8,0.0,5.942331989342023,27.84175221701877
0,8,0.0,45.19119471054201,81.44655764656113
0,8,0.0,0.0,186.619844321792
0,8,0.0,16.303287013067298,107.75414778531604
0,8,0.0,23.95549641495205,30.25120353678108
0,8,0.0,22.729164742767438,28.11071455118649
0,8,0.0,-0.0012663124036933482,99.69543775240417
0,8,0.0,23.494268613304435,82.55940315409218
0,8,0.0,48.76799511560369,106.53197221526023
0,8,0.0,0.0,98.99698213666096
0,8,0.0,29.86309943069707,75.74875989793311
0,8,0.0,54.440652545167296,42.09154819008654
0,8,0.0,5.644219452953076,83.43716321683118
0,8,0.0,5.274533492766906,183.6117019716553
0,8,0.0,73.0050627817834,120.6427313959634
0,8,0.0,9.474219739058432,94.88586361720766
0,8,0.0,0.0,95.62607195330136
0,8,0.0,4.100709223936325,79.16539179970172
0,8,0.0,3.668344956493005,28.567355355271197
0,8,0.0,25.003730831426914,140.24771250744303
0,8,0.0,-0.00016469958834797183,70.78291415183564
0,8,0.0,0.0,92.34108551626805
0,8,0.0,-0.001122587184280377,155.2680851826473
0,8,0.0,20.41204369737816,145.4687220303952
0,8,0.0,52.01904750383272,31.1221594927345
0,8,0.0,6.19144644647808,38.187508557923984
0,8,0.0,7.984804888245134,83.64916783788698
0,8,0.0,0.0,72.23541597550553
0,8,0.0,1.0522757331547368,41.59609776033823
0,8,0.0,12.905961673354357,113.94992093764101
0,8,0.0,26.983921641816103,42.674320923554816
0,8,0.0,29.910193222479016,179.4861422435904
0,8,0.0,0.0,73.0316275753561
0,8,0.0,-0.0003224189703736613,95.98922345663287
0,8,0.0,4.137085458388525,29.814227230150806
0,8,0.0,16.764415084224233,60.65131065613465
0,8,0.0,2.224931101002934,35.9065011393909
0,8,0.0,0.0,113.5745842419283
0,8,0.0,7.463923856201837,71.47452090302883
0,8,0.0,9.325702285633353,66.93078838485533
0,8,0.0,-0.07905022476794699,64.21126339691591
0,8,0.0,29.381590625909634,104.09402860956753
0,8,0.0,9.126688242628102,110.37371595686044
0,8,0.0,26.09590197784175,49.20860466126603
0,8,0.0,18.10043569372714,110.66049130700661
0,8,0.0,30.756505613421727,119.61190904048829
0,8,0.0,0.0,93.08278395086052
0,8,0.0,8.592990918592637,98.14623006006858
0,8,0.0,9.285704836991092,49.51262179340889
0,8,0.0,22.209795556612587,57.33665392727133
0,8,0.0,4.420653991968756,147.39192232040958
0,8,0.0,33.8447002631861,84.0636028942088
0,8,0.0,-0.0020522811159793264,252.18781783580837
0,8,0.0,33.40454439367947,26.649042353971705
0,8,0.0,-0.2601815227725712,59.583701737922965
0,8,0.0,2.901135838863283,134.5994654737374
0,8,0.0,0.23174041617984464,98.21745203345858
0,8,0.0,61.06633115169367,29.61601561061436
0,8,0.0,25.443144024437,85.83611614514518
0,8,0.0,11.452094055982263,70.66357469124303
0,8,0.0,24.23213752734749,122.62753782349608
0,8,0.0,49.647475566856876,132.99880812962414
0,8,0.0,0.0,74.67946086961607
0,8,0.0,9.298986852016688,110.34299877511927
0,8,0.0,19.797869459097075,77.10162174490544
0,8,0.0,0.0,132.88918454821743
0,8,0.0,39.82222771347278,125.60540335814883
0,8,0.0,13.267877258589309,127.63688731121185
0,8,0.0,12.499958567354561,155.14386313340262
0,8,0.0,5.444046796096709,78.57827574641928
0,8,0.0,64.08379307082737,88.43533865394657
0,8,0.0,9.20821993933476,103.28086146413935
0,8,0.0,9.04360721742992,29.569413678982514
0,8,0.0,0.0,75.84137155038013
0,8,0.0,31.596170113919683,111.37412090992841
0,8,0.0,29.5649557029789,75.00898226971596
0,8,0.0,-0.0002899022109730254,32.60375843213681
0,8,0.0,51.32405512787506,29.99531319574369
0,8,0.0,7.424070175497087,32.604128035989405
0,8,0.0,18.52396392330557,58.68882000980912
0,8,0.0,14.356545714680014,66.57926161421983
0,8,0.0,4.114501548040247,74.569204029689
0,8,0.0,-0.25445738738376456,70.21370755795876
0,8,0.0,40.57851649656462,22.122281281216132
0,8,0.0,37.93577636135164,86.87448731419987
0,8,0.0,4.6718119241316325,42.90827417312534
0,8,0.0,4.077207080652348,38.192077443931616
0,8,0.0,38.883399614822245,88.31594157806748
0,8,0.0,4.748290448569409,60.94403240205235
0,8,0.0,30.369940102327938,92.67228584371239
0,8,0.0,0.42875794231624553,61.955011124616185
0,8,0.0,0.8937815464099543,112.21162799808002
0,8,0.0,9.345858957547925,26.651252252173773
0,8,0.0,0.0,16.838481815098902
0,8,0.0,19.241307386235874,78.47323629710951
0,8,0.0,4.675887018065922,121.21938686057402
0,8,0.0,20.581385876706996,87.18307301459123
0,8,0.0,12.457126639294184,25.368299603035126
0,8,0.0,0.0,76.86180312321068
0,8,0.0,44.82911536332074,32.39956156146611
0,8,0.0,2.898646409187627,172.5910340575424
