num_WE,num_WF,we,wf,revenue
0,8,0.0,0.0,36.600945451024934
0,8,0.0,0.0,108.9227714761076
0,8,0.0,0.7227028761771166,53.7978623913185
0,8,0.0,0.0,137.09494596596195
0,8,0.0,-0.0009916756311767472,166.86756279503695
0,8,0.0,0.0,117.71655428843147
0,8,0.0,0.0,55.396025547497196
0,8,0.0,1.1838738631925327,157.29818007905598
0,8,0.0,0.0,105.64092159730998
0,8,0.0,0.0,84.08325306316532
0,8,0.0,0.002638928326520684,195.65231709916398
0,8,0.0,0.0,95.9538299662005
0,8,0.0,3.5794257391494675,145.673962462843
0,8,0.0,0.5892322314746377,135.66055564653598
0,8,0.0,-0.0009244726923434143,160.65061321086515
0,8,0.0,0.371708178419734,145.41456706218005
0,8,0.0,0.33735253212284455,102.8783331596376
0,8,0.0,12.000018949393862,130.42438976070528
0,8,0.0,1.160409959628982,167.17729138441106
0,8,0.0,0.6590084035314696,57.54220627521725
0,8,0.0,0.0,52.14313431968568
0,8,0.0,3.4083703969302164,52.428381321738414
0,8,0.0,0.0,38.57937493486412
0,8,0.0,1.2257398103251456,174.2711163506819
0,8,0.0,-0.011475240660066888,37.849943444263765
0,8,0.0,0.0,64.29895822477351
0,8,0.0,6.608085709188515,109.80283635307472
0,8,0.0,0.0,115.73812480459226
0,8,0.0,0.0,47.4823076121404
0,8,0.0,3.0416296029445,26.708798031829005
0,8,0.0,-0.12441153361877433,110.79205109499432
0,8,0.0,0.0,36.600945451024934
0,8,0.0,3.194038960082132,176.87051260557053
0,8,0.0,0.0,110.79205109499432
0,8,0.0,0.0,86.06168254700457
0,8,0.0,0.0,43.52544864446208
0,8,0.0,0.0,49.46073709597963
0,8,0.0,0.0,99.91068893387882
0,8,0.0,0.23885939086882058,93.97540048236131
0,8,0.0,0.261768672632126,57.37445503133638
0,8,0.0,0.7148705803311781,102.94474090816489
0,8,0.0,0.0,146.40378180409962
0,8,0.0,0.8288066378858883,38.57937493486412
0,8,0.0,5.633260248788332,199.55467007794618
0,8,0.0,0.9465536776064063,199.07533571501097
0,8,0.0,2.212880777056464,73.20189090204985
0,8,0.0,0.0,187.7333919272888
0,8,0.0,0.0,99.91068893387882
0,8,0.0,0.0,127.60870170762743
0,8,0.0,0.0,22.751939064150633
0,8,0.0,1.9238308985156571,52.428381321738414
0,8,0.0,0.0,79.58128887687141
0,8,0.0,12.621255733363917,148.83411173071562
0,8,0.0,0.6701751438819521,34.62251596718575
0,8,0.0,1.2546303690989973,124.73511571197591
0,8,0.0,0.0,60.34209925709515
0,8,0.0,0.0,126.61948696570786
0,8,0.0,0.0,103.79433331615309
0,8,0.0,0.0,89.0293267727633
0,8,0.0,0.0,89.0293267727633
0,8,0.0,0.0,174.60562074695986
0,8,0.0,4.526479832300637,162.31241074726415
0,8,0.0,0.0,111.7812658369139
0,8,0.0,0.0,56.38524028941678
0,8,0.0,1.0267823884526095,214.38656625542873
0,8,0.0,2.119735420606041,150.36064077177804
0,8,0.0,0.0,68.2558171924519
0,8,0.0,9.769399605135483,105.84597738539631
